SNP_ID	SNP_newID	chromosome	position	cM						
S_103651231	M4377	6	103651231	29						
S_103982458	M4378	6	103982458	29.2						
S_104313684	M4379	6	104313684	29.4						
S_104644911	M4380	6	104644911	29.6						
S_104976137	M4381	6	104976137	29.8						
S_105307364	M4382	6	105307364	30						
S_105638590	M4383	6	105638590	30.2						
S_105969817	M4384	6	105969817	30.4						
S_106301043	M4385	6	106301043	30.6						
S_106632270	M4386	6	106632270	30.8						
S_106963496	M4387	6	106963496	31						
S_107294723	M4388	6	107294723	31.2						
S_107625949	M4389	6	107625949	31.4						
S_107957176	M4390	6	107957176	31.6						
S_108288402	M4391	6	108288402	31.8						
S_108619629	M4392	6	108619629	32						
S_108950855	M4393	6	108950855	32.2						
S_109282082	M4394	6	109282082	32.4						
S_109613308	M4395	6	109613308	32.6						
S_109944535	M4396	6	109944535	32.8						
S_110275761	M4397	6	110275761	33						
S_110606988	M4398	6	110606988	33.2						
S_110687950	M4399	6	110687950	33.4						
S_110768913	M4400	6	110768913	33.6						
S_110849875	M4401	6	110849875	33.8						
S_110930837	M4402	6	110930837	34						
S_111011799	M4403	6	111011799	34.2						
S_111092762	M4404	6	111092762	34.4						
S_111173724	M4405	6	111173724	34.6						
S_111254686	M4406	6	111254686	34.8						
S_111335648	M4407	6	111335648	35						
S_111416611	M4408	6	111416611	35.2						
S_111497573	M4409	6	111497573	35.4						
S_111578535	M4410	6	111578535	35.6						
S_111659498	M4411	6	111659498	35.8						
S_111740460	M4412	6	111740460	36						
S_111821422	M4413	6	111821422	36.2						
S_111902384	M4414	6	111902384	36.4						
S_111983347	M4415	6	111983347	36.6						
S_112064309	M4416	6	112064309	36.8						
S_112145271	M4417	6	112145271	37						
S_112226233	M4418	6	112226233	37.2						
S_112307196	M4419	6	112307196	37.4						
S_112388158	M4420	6	112388158	37.6						
S_112469120	M4421	6	112469120	37.8						
S_112550083	M4422	6	112550083	38						
S_112631045	M4423	6	112631045	38.2						
S_112712007	M4424	6	112712007	38.4						
S_112792969	M4425	6	112792969	38.6						
S_112873932	M4426	6	112873932	38.8						
S_112954894	M4427	6	112954894	39						
S_113035856	M4428	6	113035856	39.2						
S_113116818	M4429	6	113116818	39.4						
S_113197781	M4430	6	113197781	39.6						
S_113278743	M4431	6	113278743	39.8						
S_113359705	M4432	6	113359705	40						
S_113440668	M4433	6	113440668	40.2						
S_113521630	M4434	6	113521630	40.4						
S_113602592	M4435	6	113602592	40.6						
S_113683554	M4436	6	113683554	40.8						
S_113764517	M4437	6	113764517	41						
S_113845479	M4438	6	113845479	41.2						
S_115134956	M4439	6	115134956	41.4						
S_115922807	M4440	6	115922807	41.6						
S_116710657	M4441	6	116710657	41.8						
S_117180213	M4442	6	117180213	42						
S_117331476	M4443	6	117331476	42.2						
S_117482739	M4444	6	117482739	42.4						
S_117634002	M4445	6	117634002	42.6						
S_117785265	M4446	6	117785265	42.8						
S_117936528	M4447	6	117936528	43						
S_118087791	M4448	6	118087791	43.2						
S_118432341	M4449	6	118432341	43.4						
S_118806879	M4450	6	118806879	43.6						
S_119211405	M4451	6	119211405	43.8						
S_119615931	M4452	6	119615931	44						
S_120136318	M4453	6	120136318	44.2						
S_120640847	M4454	6	120640847	44.4						
S_121205914	M4455	6	121205914	44.6						
S_121770980	M4456	6	121770980	44.8						
S_122336047	M4457	6	122336047	45						
S_122901114	M4458	6	122901114	45.2						
S_123466181	M4459	6	123466181	45.4						
S_123958481	M4460	6	123958481	45.6						
S_124311357	M4461	6	124311357	45.8						
S_124640536	M4462	6	124640536	46						
S_125090956	M4463	6	125090956	46.2						
S_125662617	M4464	6	125662617	46.4						
S_126234279	M4465	6	126234279	46.6						
S_126805941	M4466	6	126805941	46.8						
S_127377602	M4467	6	127377602	47						
S_127949264	M4468	6	127949264	47.2						
S_128520926	M4469	6	128520926	47.4						
S_129092587	M4470	6	129092587	47.6						
S_129703454	M4471	6	129703454	47.8						
S_129848876	M4472	6	129848876	48						
S_129994297	M4473	6	129994297	48.2						
S_130139719	M4474	6	130139719	48.4						
S_130285140	M4475	6	130285140	48.6						
S_130430562	M4476	6	130430562	48.8						
S_130575984	M4477	6	130575984	49						
S_130721405	M4478	6	130721405	49.2						
S_130866827	M4479	6	130866827	49.4						
S_131012248	M4480	6	131012248	49.6						
S_131157670	M4481	6	131157670	49.8						
S_131416690	M4482	6	131416690	50						
S_131675710	M4483	6	131675710	50.2						
S_131934730	M4484	6	131934730	50.4						
S_132197445	M4485	6	132197445	50.6						
S_132463856	M4486	6	132463856	50.8						
S_132730267	M4487	6	132730267	51						
S_132996678	M4488	6	132996678	51.2						
S_133263089	M4489	6	133263089	51.4						
S_133529499	M4490	6	133529499	51.6						
S_133795910	M4491	6	133795910	51.8						
S_134062321	M4492	6	134062321	52						
S_134328732	M4493	6	134328732	52.2						
S_135282882	M4494	6	135282882	52.4						
S_136001551	M4495	6	136001551	52.6						
S_136720220	M4496	6	136720220	52.8						
S_137285329	M4497	6	137285329	53						
S_137696880	M4498	6	137696880	53.2						
S_138108430	M4499	6	138108430	53.4						
S_138519981	M4500	6	138519981	53.6						
S_138931531	M4501	6	138931531	53.8						
S_139497947	M4502	6	139497947	54						
S_140064364	M4503	6	140064364	54.2						
S_140630780	M4504	6	140630780	54.4						
S_141067997	M4505	6	141067997	54.6						
S_141376015	M4506	6	141376015	54.8						
S_141684034	M4507	6	141684034	55						
S_141992052	M4508	6	141992052	55.2						
S_142300070	M4509	6	142300070	55.4						
S_142661098	M4510	6	142661098	55.6						
S_143075137	M4511	6	143075137	55.8						
S_143489176	M4512	6	143489176	56						
S_143986045	M4513	6	143986045	56.2						
S_144566010	M4514	6	144566010	56.4						
S_144806691	M4515	6	144806691	56.6						
S_145047372	M4516	6	145047372	56.8						
S_145288053	M4517	6	145288053	57						
S_145528734	M4518	6	145528734	57.2						
S_145753286	M4519	6	145753286	57.4						
S_145961708	M4520	6	145961708	57.6						
S_146170131	M4521	6	146170131	57.8						
S_146378553	M4522	6	146378553	58						
S_146547693	M4523	6	146547693	58.2						
S_146716833	M4524	6	146716833	58.4						
S_146885972	M4525	6	146885972	58.6						
S_147055112	M4526	6	147055112	58.8						
S_147224252	M4527	6	147224252	59						
S_147512319	M4528	6	147512319	59.2						
S_147707825	M4529	6	147707825	59.4						
S_147810769	M4530	6	147810769	59.6						
S_147913712	M4531	6	147913712	59.8						
S_148016656	M4532	6	148016656	60						
S_148119600	M4533	6	148119600	60.2						
S_148222544	M4534	6	148222544	60.4						
S_148325488	M4535	6	148325488	60.6						
S_148428431	M4536	6	148428431	60.8						
S_148531375	M4537	6	148531375	61						
S_148634319	M4538	6	148634319	61.2						
S_148860589	M4539	6	148860589	61.4						
S_149086859	M4540	6	149086859	61.6						
S_149209155	M4541	6	149209155	61.8						
S_149331450	M4542	6	149331450	62						
S_149453746	M4543	6	149453746	62.2						
S_149576041	M4544	6	149576041	62.4						
S_149698337	M4545	6	149698337	62.6						
S_149820632	M4546	6	149820632	62.8						
S_149942928	M4547	6	149942928	63						
S_150065223	M4548	6	150065223	63.2						
S_150187519	M4549	6	150187519	63.4						
S_150309814	M4550	6	150309814	63.6						
S_150432110	M4551	6	150432110	63.8						
S_150554405	M4552	6	150554405	64						
S_150676701	M4553	6	150676701	64.2						
S_150798996	M4554	6	150798996	64.4						
S_150921292	M4555	6	150921292	64.6						
S_151043588	M4556	6	151043588	64.8						
S_151165883	M4557	6	151165883	65						
S_151288179	M4558	6	151288179	65.2						
S_151410474	M4559	6	151410474	65.4						
S_151532770	M4560	6	151532770	65.6						
S_151655065	M4561	6	151655065	65.8						
S_151777361	M4562	6	151777361	66						
S_151899656	M4563	6	151899656	66.2						
S_152021952	M4564	6	152021952	66.4						
S_152144247	M4565	6	152144247	66.6						
S_152266543	M4566	6	152266543	66.8						
S_152388838	M4567	6	152388838	67						
S_152511134	M4568	6	152511134	67.2						
S_152633430	M4569	6	152633430	67.4						
S_152755725	M4570	6	152755725	67.6						
S_152878021	M4571	6	152878021	67.8						
S_153000316	M4572	6	153000316	68						
S_153122612	M4573	6	153122612	68.2						
S_153244907	M4574	6	153244907	68.4						
S_153367203	M4575	6	153367203	68.6						
S_153489498	M4576	6	153489498	68.8						
S_153611794	M4577	6	153611794	69						
S_153734089	M4578	6	153734089	69.2						
S_153856385	M4579	6	153856385	69.4						
S_153978680	M4580	6	153978680	69.6						
S_154100976	M4581	6	154100976	69.8						
S_154223271	M4582	6	154223271	70						
S_154345567	M4583	6	154345567	70.2						
S_154438128	M4584	6	154438128	70.4						
S_154530689	M4585	6	154530689	70.6						
S_154623250	M4586	6	154623250	70.8						
S_154715812	M4587	6	154715812	71						
S_154808373	M4588	6	154808373	71.2						
S_154900934	M4589	6	154900934	71.4						
S_154993495	M4590	6	154993495	71.6						
S_155086056	M4591	6	155086056	71.8						
S_155178617	M4592	6	155178617	72						
S_155271179	M4593	6	155271179	72.2						
S_155363740	M4594	6	155363740	72.4						
S_155456301	M4595	6	155456301	72.6						
S_155548862	M4596	6	155548862	72.8						
S_155641423	M4597	6	155641423	73						
S_155733985	M4598	6	155733985	73.2						
S_155826546	M4599	6	155826546	73.4						
S_155919107	M4600	6	155919107	73.6						
S_156011668	M4601	6	156011668	73.8						
S_156104230	M4602	6	156104230	74						
S_156196791	M4603	6	156196791	74.2						
S_156289352	M4604	6	156289352	74.4						
S_156381913	M4605	6	156381913	74.6						
S_156474474	M4606	6	156474474	74.8						
S_156531039	M4607	6	156531039	75						
S_156551608	M4608	6	156551608	75.2						
S_156572176	M4609	6	156572176	75.4						
S_156592786	M4610	6	156592786	75.6						
S_156723111	M4611	6	156723111	75.8						
S_156853436	M4612	6	156853436	76						
S_156983761	M4613	6	156983761	76.2						
S_157114086	M4614	6	157114086	76.4						
S_157244411	M4615	6	157244411	76.6						
S_157374736	M4616	6	157374736	76.8						
S_157505062	M4617	6	157505062	77						
S_157635387	M4618	6	157635387	77.2						
S_157765712	M4619	6	157765712	77.4						
S_157896037	M4620	6	157896037	77.6						
S_158026362	M4621	6	158026362	77.8						
S_158156687	M4622	6	158156687	78						
S_158287012	M4623	6	158287012	78.2						
S_158417337	M4624	6	158417337	78.4						
S_158475392	M4625	6	158475392	78.6						
S_158533446	M4626	6	158533446	78.8						
S_158591501	M4627	6	158591501	79						
S_158649555	M4628	6	158649555	79.2						
S_158707610	M4629	6	158707610	79.4						
S_158765664	M4630	6	158765664	79.6						
S_158823719	M4631	6	158823719	79.8						
S_158881773	M4632	6	158881773	80						
S_158939828	M4633	6	158939828	80.2						
S_158997882	M4634	6	158997882	80.4						
S_159055937	M4635	6	159055937	80.6						
S_159113991	M4636	6	159113991	80.8						
S_159172046	M4637	6	159172046	81						
S_159230100	M4638	6	159230100	81.2						
S_159288155	M4639	6	159288155	81.4						
S_159346209	M4640	6	159346209	81.6						
S_159404264	M4641	6	159404264	81.8						
S_159462318	M4642	6	159462318	82						
S_159520373	M4643	6	159520373	82.2						
S_159578428	M4644	6	159578428	82.4						
S_159636482	M4645	6	159636482	82.6						
S_159694537	M4646	6	159694537	82.8						
S_159752591	M4647	6	159752591	83						
S_159810646	M4648	6	159810646	83.2						
S_159868700	M4649	6	159868700	83.4						
S_159926755	M4650	6	159926755	83.6						
S_159984809	M4651	6	159984809	83.8						
S_160042864	M4652	6	160042864	84						
S_160100918	M4653	6	160100918	84.2						
S_160158973	M4654	6	160158973	84.4						
S_160217027	M4655	6	160217027	84.6						
S_160275082	M4656	6	160275082	84.8						
S_160333136	M4657	6	160333136	85						
S_160391191	M4658	6	160391191	85.2						
S_160449245	M4659	6	160449245	85.4						
S_160507300	M4660	6	160507300	85.6						
S_160565354	M4661	6	160565354	85.8						
S_160623409	M4662	6	160623409	86						
S_160882710	M4663	6	160882710	86.2						
S_161233541	M4664	6	161233541	86.4						
S_161548253	M4665	6	161548253	86.6						
S_161589064	M4666	6	161589064	86.8						
S_161629876	M4667	6	161629876	87						
S_161670687	M4668	6	161670687	87.2						
S_161711498	M4669	6	161711498	87.4						
S_161752310	M4670	6	161752310	87.6						
S_161793121	M4671	6	161793121	87.8						
S_161833932	M4672	6	161833932	88						
S_161874743	M4673	6	161874743	88.2						
S_161915555	M4674	6	161915555	88.4						
S_161956366	M4675	6	161956366	88.6						
S_161997177	M4676	6	161997177	88.8						
S_162037989	M4677	6	162037989	89						
S_162078800	M4678	6	162078800	89.2						
S_162119611	M4679	6	162119611	89.4						
S_162160423	M4680	6	162160423	89.6						
S_162201234	M4681	6	162201234	89.8						
S_162242045	M4682	6	162242045	90						
S_162282857	M4683	6	162282857	90.2						
S_162323668	M4684	6	162323668	90.4						
S_162364479	M4685	6	162364479	90.6						
S_162405290	M4686	6	162405290	90.8						
S_162446102	M4687	6	162446102	91						
S_162486913	M4688	6	162486913	91.2						
S_162527724	M4689	6	162527724	91.4						
S_162568536	M4690	6	162568536	91.6						
S_162609347	M4691	6	162609347	91.8						
S_162650158	M4692	6	162650158	92						
S_162690970	M4693	6	162690970	92.2						
S_162731781	M4694	6	162731781	92.4						
S_162772592	M4695	6	162772592	92.6						
S_162813403	M4696	6	162813403	92.8						
S_162854215	M4697	6	162854215	93						
S_162895026	M4698	6	162895026	93.2						
S_162935837	M4699	6	162935837	93.4						
S_162976649	M4700	6	162976649	93.6						
S_163017460	M4701	6	163017460	93.8						
S_163145127	M4702	6	163145127	94						
S_163237202	M4703	6	163237202	94.2						
S_163329278	M4704	6	163329278	94.4						
S_163421353	M4705	6	163421353	94.6						
S_163513429	M4706	6	163513429	94.8						
S_163605504	M4707	6	163605504	95						
S_163697580	M4708	6	163697580	95.2						
S_163789655	M4709	6	163789655	95.4						
S_163856817	M4710	6	163856817	95.6						
S_163899065	M4711	6	163899065	95.8						
S_163941314	M4712	6	163941314	96						
S_163983562	M4713	6	163983562	96.2						
S_164058747	M4714	6	164058747	96.4						
S_164133933	M4715	6	164133933	96.6						
S_164209118	M4716	6	164209118	96.8						
S_164284303	M4717	6	164284303	97						
S_164337291	M4718	6	164337291	97.2						
S_164368082	M4719	6	164368082	97.4						
S_164398873	M4720	6	164398873	97.6						
S_164429664	M4721	6	164429664	97.8						
S_164460455	M4722	6	164460455	98						
S_164491246	M4723	6	164491246	98.2						
S_164522037	M4724	6	164522037	98.4						
S_164552827	M4725	6	164552827	98.6						
S_164583618	M4726	6	164583618	98.8						
S_164614409	M4727	6	164614409	99						
S_164645200	M4728	6	164645200	99.2						
S_164675991	M4729	6	164675991	99.4						
S_164706782	M4730	6	164706782	99.6						
S_164737573	M4731	6	164737573	99.8						
S_164768364	M4732	6	164768364	100						
S_164799154	M4733	6	164799154	100.2						
S_164829945	M4734	6	164829945	100.4						
S_164860736	M4735	6	164860736	100.6						
S_164891527	M4736	6	164891527	100.8						
S_164952271	M4737	6	164952271	101						
S_165013014	M4738	6	165013014	101.2						
S_165073758	M4739	6	165073758	101.4						
S_165134501	M4740	6	165134501	101.6						
S_165195245	M4741	6	165195245	101.8						
S_165255988	M4742	6	165255988	102						
S_165316732	M4743	6	165316732	102.2						
S_165377476	M4744	6	165377476	102.4						
S_165438219	M4745	6	165438219	102.6						
S_165498963	M4746	6	165498963	102.8						
S_165559706	M4747	6	165559706	103						
S_165620450	M4748	6	165620450	103.2						
S_165681193	M4749	6	165681193	103.4						
S_165741937	M4750	6	165741937	103.6						
S_165802681	M4751	6	165802681	103.8						
S_165863424	M4752	6	165863424	104						
S_165924168	M4753	6	165924168	104.2						
S_165984911	M4754	6	165984911	104.4						
S_166045655	M4755	6	166045655	104.6						
S_166106398	M4756	6	166106398	104.8						
S_166167142	M4757	6	166167142	105						
S_166227886	M4758	6	166227886	105.2						
S_166288629	M4759	6	166288629	105.4						
S_166349373	M4760	6	166349373	105.6						
S_166410116	M4761	6	166410116	105.8						
S_166470860	M4762	6	166470860	106						
S_166531603	M4763	6	166531603	106.2						
S_166592347	M4764	6	166592347	106.4						
S_166647563	M4765	6	166647563	106.6						
S_166702779	M4766	6	166702779	106.8						
S_166757994	M4767	6	166757994	107						
S_166813210	M4768	6	166813210	107.2						
S_166868426	M4769	6	166868426	107.4						
S_166923642	M4770	6	166923642	107.6						
S_166978857	M4771	6	166978857	107.8						
S_167034073	M4772	6	167034073	108						
S_167524483	M4773	6	167524483	108.2						
S_167747845	M4774	6	167747845	108.4						
S_167971207	M4775	6	167971207	108.6						
S_168194570	M4776	6	168194570	108.8						
S_168417932	M4777	6	168417932	109						
S_168641294	M4778	6	168641294	109.2						
S_168864656	M4779	6	168864656	109.4						
S_169008774	M4780	6	169008774	109.6						
S_169073648	M4781	6	169073648	109.8						
S_169138522	M4782	6	169138522	110						
S_150003	M4783	7	150003	-1.2						
S_275130	M4784	7	275130	-1						
S_400257	M4785	7	400257	-0.8						
S_525383	M4786	7	525383	-0.6						
S_650510	M4787	7	650510	-0.4						
S_775637	M4788	7	775637	-0.2						
S_827268	M4789	7	827268	-2.78E-16						
S_878899	M4790	7	878899	0.2						
S_930530	M4791	7	930530	0.4						
S_982161	M4792	7	982161	0.6						
S_1033791	M4793	7	1033791	0.8						
S_1085422	M4794	7	1085422	1						
S_1137053	M4795	7	1137053	1.2						
S_1188684	M4796	7	1188684	1.4						
S_1240315	M4797	7	1240315	1.6						
S_1291946	M4798	7	1291946	1.8						
S_1343577	M4799	7	1343577	2						
S_1395208	M4800	7	1395208	2.2						
S_1446839	M4801	7	1446839	2.4						
S_1498469	M4802	7	1498469	2.6						
S_1550100	M4803	7	1550100	2.8						
S_1601731	M4804	7	1601731	3						
S_1653362	M4805	7	1653362	3.2						
S_1704993	M4806	7	1704993	3.4						
S_1756624	M4807	7	1756624	3.6						
S_1808255	M4808	7	1808255	3.8						
S_1859886	M4809	7	1859886	4						
S_1911516	M4810	7	1911516	4.2						
S_1963147	M4811	7	1963147	4.4						
S_2014778	M4812	7	2014778	4.6						
S_2066409	M4813	7	2066409	4.8						
S_2118040	M4814	7	2118040	5						
S_2169671	M4815	7	2169671	5.2						
S_2221302	M4816	7	2221302	5.4						
S_2272933	M4817	7	2272933	5.6						
